Magazine,Date,Author,Title,Url,Company
reuters,2019-07-22T20:05:51Z,Reuters Editorial,Libya's Mitiga airport halts air traffic after air strike: statement,https://www.reuters.com/article/us-libya-security-mitiga-idUSKCN1UH2BP,Facebook
reuters,2019-07-23T09:47:26Z,Reuters Editorial,Italy's 5-Star looks to get around two-term rule with word play,https://www.reuters.com/article/us-italy-5star-mandate-idUSKCN1UI10K,Facebook
reuters,2019-07-22T18:05:31Z,Noel Randewich,"Facebook, Amazon and Alphabet take center stage on Wall Street",https://www.reuters.com/article/us-usa-stocks-fang-idUSKCN1UH25W,Facebook
reuters,2019-07-22T11:08:17Z,Amy Caren Daniel,US STOCKS-Futures edge higher ahead of bumper earnings week,https://www.reuters.com/article/us-usa-stocks-idUSKCN1UH17O,Facebook
reuters,2019-07-22T20:03:34Z,Reuters Editorial,US STOCKS SNAPSHOT-Wall Street gains as investors eye rate cuts,https://www.reuters.com/article/usa-stocks-idUSZXN0RMT2I,Facebook
reuters,2019-07-22T18:05:25Z,Reuters Editorial,FTC to announce $5 bln settlement with Facebook as early as this week -sources,https://www.reuters.com/article/us-facebook-ftc-idUSKCN1UH25S,Facebook
reuters,2019-07-22T19:08:22Z,Noel Randewich,"Facebook, Amazon and Alphabet take centre stage on Wall Street",https://in.reuters.com/article/us-usa-stocks-fang-idINKCN1UH25W,Facebook
reuters,2019-07-22T13:35:37Z,Reuters Editorial,Wall Street opens higher in crucial earnings week,https://in.reuters.com/article/us-usa-stocks-idINKCN1UH17O,Facebook
reuters,2019-07-22T18:13:57Z,David Shepardson,FTC to announce $5 billion settlement with Facebook as early as this week - sources,https://in.reuters.com/article/facebook-ftc-idINKCN1UH262,Facebook
reuters,2019-07-22T12:55:21Z,Reuters Editorial,Wall Street set to open higher as earnings season gathers steam,https://in.reuters.com/article/usa-stocks-idINKCN1UH1GM,Facebook
reuters,2019-07-22T08:39:23Z,Reuters Editorial,"RPT-GRAPHIC-Take Five: Preparing for a prime minister, PMIs and policymakers",https://www.reuters.com/article/global-markets-themes-idUSL8N24N1QQ,Facebook
reuters,2019-07-22T13:16:54Z,Manoj Kumar,Indian panel recommends cryptocurrency ban,https://in.reuters.com/article/india-crypto-currencies-idINKCN1UH1C4,Facebook
reuters,2019-07-23T09:30:36Z,Marc Jones,"Global Markets: Carmakers drive Europe higher, Johnson batters sterling",https://in.reuters.com/article/us-global-markets-idINKCN1UI00Y,Facebook
reuters,2019-07-23T08:04:08Z,Reuters Editorial,Libya's Mitiga airport re-opens after air strike - statement,https://af.reuters.com/article/worldNews/idAFKCN1UI0SP,Facebook
reuters,2019-07-22T23:01:59Z,Dan Whitcomb,Louisiana policemen fired over Facebook post suggesting Ocasio-Cortez be shot,https://af.reuters.com/article/worldNews/idAFKCN1UH2JG,Facebook
reuters,2019-07-23T03:06:18Z,Reuters Editorial,"Morning News Call - India, July 23",https://www.reuters.com/article/india-morningcall-idUSL4N24O0FS,Facebook
reuters,2019-07-22T22:58:18Z,Dan Whitcomb,Louisiana policemen fired over Facebook post suggesting Ocasio-Cortez be shot,https://uk.reuters.com/article/uk-politics-aoc-threat-idUKKCN1UH2JG,Facebook
reuters,2019-07-22T18:59:35Z,Noel Randewich,"S&P 500 climbs toward record, marquee reports in focus",https://uk.reuters.com/article/us-usa-stocks-idUKKCN1UH17O,Facebook
reuters,2019-07-22T18:13:33Z,Reuters Editorial,FTC to announce $5 billion settlement with Facebook as early as this week: sources,https://ca.reuters.com/article/technologyNews/idCAKCN1UH25S-OCATC,Facebook
reuters,2019-07-23T09:53:20Z,Reuters Editorial,Italy's 5-Star looks to get around two-term rule with word play,https://af.reuters.com/article/worldNews/idAFKCN1UI10U,Facebook
reuters,2019-07-23T09:47:05Z,Saliou Samb,Guinea seeks developers for Simandou iron ore deposit,https://af.reuters.com/article/investingNews/idAFKCN1UI0PD-OZABS,Facebook
reuters,2019-07-23T09:55:28Z,Shihar Aneez,Malinga to retire from ODIs after first Bangladesh match,https://af.reuters.com/article/sportsNews/idAFKCN1UI10Q-OZASP,Facebook
reuters,2019-07-22T21:59:30Z,Marco Bello,Hundreds of thousands in San Juan demand Puerto Rico's governor resign,https://af.reuters.com/article/worldNews/idAFKCN1UH0SK,Facebook
reuters,2019-07-22T18:56:09Z,Marco Bello,Hundreds of thousands in San Juan demand Puerto Rico's governor resign,https://uk.reuters.com/article/uk-usa-puertorico-idUKKCN1UH0SK,Facebook
reuters,2019-07-22T08:39:23Z,Reuters Editorial,"RPT-GRAPHIC-Take Five: Preparing for a prime minister, PMIs and policymakers",https://www.reuters.com/article/global-markets-themes-idUSL8N24N1QQ,Netflix
reuters,2019-07-22T18:05:31Z,Noel Randewich,"Facebook, Amazon and Alphabet take center stage on Wall Street",https://www.reuters.com/article/us-usa-stocks-fang-idUSKCN1UH25W,Netflix
reuters,2019-07-22T19:08:22Z,Noel Randewich,"Facebook, Amazon and Alphabet take centre stage on Wall Street",https://in.reuters.com/article/us-usa-stocks-fang-idINKCN1UH25W,Netflix
reuters,2019-07-22T11:13:22Z,Joyce Lee,South Korea eases path for quality tests of chip suppliers amid Japan curbs: government,https://www.reuters.com/article/us-southkorea-japan-chipmakers-test-idUSKCN1UH17I,Samsung
reuters,2019-07-23T08:50:01Z,Reuters Editorial,South Korean firm to boost output of chipmaking chemical amid Japan curbs: report,https://www.reuters.com/article/us-southkorea-japan-laborers-supplier-idUSKCN1UI0W5,Samsung
reuters,2019-07-22T05:27:21Z,Reuters Editorial,"Hyundai Motor logs biggest profit gain in seven years on currency, new models",https://www.reuters.com/article/us-hyundai-motor-results-idUSKCN1UH0DG,Samsung
reuters,2019-07-22T09:17:16Z,Reuters Editorial,Toshiba Memory sees 'good chance' of M&A in push for data centre business,https://www.reuters.com/article/us-toshiba-memory-chips-idUSKCN1UH0VZ,Samsung
reuters,2019-07-22T09:47:24Z,Reuters Editorial,UPDATE 1-Taiwan June export orders fall for 8th month as China demand tumbles,https://www.reuters.com/article/taiwan-economy-orders-idUSL4N24K0LA,Samsung
reuters,2019-07-23T02:20:54Z,Reuters Editorial,S.Korea stocks gain as trade optimism lifts tech sector; won steady,https://www.reuters.com/article/southkorea-markets-midday-idUSL4N24O0AK,Samsung
reuters,2019-07-22T09:54:56Z,Reuters Editorial,Toshiba Memory sees 'good chance' of M&A in push for data centre business,https://in.reuters.com/article/toshiba-memory-chips-idINKCN1UH0ZS,Samsung
reuters,2019-07-22T08:58:02Z,Ju-min Park,"Hyundai Motor lays out U.S. recovery plan, places hope on new SUV models",https://in.reuters.com/article/hyundai-motor-results-idINKCN1UH0TD,Samsung
reuters,2019-07-22T11:13:22Z,Joyce Lee and Ju-min Park,South Korea eases path for quality tests of chip suppliers amid Japan curbs: government,https://ca.reuters.com/article/technologyNews/idCAKCN1UH17I-OCATC,Samsung
reuters,2019-07-22T09:22:16Z,Reuters Editorial,Toshiba Memory sees 'good chance' of M&A in push for data center business,https://ca.reuters.com/article/technologyNews/idCAKCN1UH0VZ-OCATC,Samsung
reuters,2019-07-22T01:52:59Z,Reuters Editorial,"S.Korea stocks tread water ahead of Q2 earnings, growth data",https://www.reuters.com/article/southkorea-markets-midday-idUSL4N24N07F,Samsung
reuters,2019-07-22T16:30:00Z,Reuters Editorial,"UPDATE 1-Huawei secretly helped North Korea build, maintain... - Reuters",https://www.reuters.com/article/huawei-tech-northkorea-idUSL2N24N0RF,Huawei
reuters,2019-07-22T22:55:35Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://www.reuters.com/article/us-huawei-tech-usa-whitehouse-idUSKCN1UH2JA,Huawei
reuters,2019-07-22T17:35:30Z,Jane Lanhee Lee,Huawei's U.S. research arm laying off workers,https://www.reuters.com/article/us-huawei-tech-usa-layoffs-idUSKCN1UH23D,Huawei
reuters,2019-07-22T12:57:40Z,Reuters Editorial,"Huawei secretly helped North Korea build, maintain wireless network: Washington Post",https://www.reuters.com/article/us-huawei-tech-northkorea-idUSKCN1UH1GO,Huawei
reuters,2019-07-22T19:03:56Z,Steve Scherer,Huawei executive says 'concerned' about Canadians held in China,https://www.reuters.com/article/us-canada-huawei-tech-idUSKCN1UH285,Huawei
reuters,2019-07-22T16:29:12Z,Reuters Editorial,Trump: 'We will have to find out' about Huawei's relationship with North Korea,https://www.reuters.com/article/us-huawei-tech-northkorea-trump-idUSKCN1UH1YQ,Huawei
reuters,2019-07-22T17:33:57Z,Reuters Editorial,Britain delays judgment on Huawei's role in 5G networks,https://www.reuters.com/article/us-britain-huawei-tech-review-idUSKCN1UH232,Huawei
reuters,2019-07-23T07:11:23Z,Reuters Editorial,Huawei head says group can sign 'no backdoor' deal with any country: Italy paper,https://www.reuters.com/article/us-huawei-tech-backdoor-idUSKCN1UI0NO,Huawei
reuters,2019-07-22T16:25:37Z,Reuters Editorial,"Trump is expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://www.reuters.com/article/us-huawei-tech-usa-idUSKCN1UH1Y4,Huawei
reuters,2019-07-23T06:24:57Z,Reuters Editorial,UK's IQE sees sales hit from U.S.-China trade war,https://www.reuters.com/article/us-iqe-outlook-idUSKCN1UI0JU,Huawei
reuters,2019-07-22T10:50:25Z,Reuters Editorial,Culture minister to make statement on 5G review on Monday: UK PM spokesman,https://www.reuters.com/article/us-britain-huawei-5g-idUSKCN1UH156,Huawei
reuters,2019-07-23T08:50:01Z,Reuters Editorial,South Korean firm to boost output of chipmaking chemical amid Japan curbs: report,https://www.reuters.com/article/us-southkorea-japan-laborers-supplier-idUSKCN1UI0W5,Huawei
reuters,2019-07-22T10:01:21Z,Reuters Editorial,Factbox: Overflowing inbox - Five urgent tasks for Britain's new prime minister,https://www.reuters.com/article/us-britain-eu-leader-inbox-factbox-idUSKCN1UH10B,Huawei
reuters,2019-07-22T17:35:00Z,Thomson Reuters,"Trump to ""find out"" about Huawei's ties to NK",https://www.reuters.com/video/2019/07/22/trump-to-find-out-about-huaweis-ties-to?videoId=577911937,Huawei
reuters,2019-07-23T10:13:57Z,Thomson Reuters,Huawei's U.S. research arm slashes jobs,https://www.reuters.com/video/2019/07/23/huaweis-us-research-arm-slashes-jobs?videoId=578184856,Huawei
reuters,2019-07-22T22:36:25Z,Thomson Reuters,Huawei laying off majority of U.S. unit - source,https://www.reuters.com/video/2019/07/22/huawei-laying-off-majority-of-us-unit-so?videoId=577982988,Huawei
reuters,2019-07-22T23:58:02Z,Reuters Editorial,PRESS DIGEST- Financial Times - July 23,https://www.reuters.com/article/britain-press-ft-idUSL4N24N501,Huawei
reuters,2019-07-22T16:26:51Z,Reuters Editorial,Trump: 'We will have to find out' about Huawei's relationship with North Korea,https://www.reuters.com/article/huawei-tech-northkorea-trump-idUSW1N21901G,Huawei
reuters,2019-07-22T22:56:45Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://in.reuters.com/article/huawei-tech-usa-whitehouse-idINKCN1UH2JC,Huawei
reuters,2019-07-22T18:09:55Z,Jane Lanhee Lee,Huawei's U.S. research arm laying off workers,https://in.reuters.com/article/huawei-tech-usa-layoffs-idINKCN1UH23Z,Huawei
reuters,2019-07-22T18:20:59Z,Reuters Editorial,Britain delays decision on Huawei's role in 5G networks,https://in.reuters.com/article/us-britain-huawei-tech-review-idINKCN1UH232,Huawei
reuters,2019-07-23T04:17:03Z,Reuters Editorial,PRESS DIGEST- New York Times business news - July 23,https://www.reuters.com/article/press-digest-nyt-idUSL4N24O10N,Huawei
reuters,2019-07-22T19:06:30Z,Steve Scherer,Huawei executive says 'concerned' about Canadians held in China,https://in.reuters.com/article/canada-huawei-tech-idINKCN1UH287,Huawei
reuters,2019-07-22T16:54:45Z,Reuters Editorial,"Trump expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://in.reuters.com/article/us-huawei-tech-usa-idINKCN1UH1Y4,Huawei
reuters,2019-07-22T16:21:35Z,Reuters Editorial,"Trump is expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://in.reuters.com/article/huawei-tech-usa-idINKCN1UH1XX,Huawei
reuters,2019-07-23T02:25:00Z,Reuters Editorial,Tokyo shares rise as investors await earnings; chip sector rallies,https://www.reuters.com/article/japan-stocks-midday-idUSL4N24O0KX,Huawei
reuters,2019-07-23T06:51:30Z,Tomo Uetake,Japan shares track Wall St gains as chip sector rallies,https://www.reuters.com/article/japan-stocks-close-idUSL4N24O1I7,Huawei
reuters,2019-07-22T11:08:17Z,Amy Caren Daniel,US STOCKS-Futures edge higher ahead of bumper earnings week,https://www.reuters.com/article/us-usa-stocks-idUSKCN1UH17O,Huawei
reuters,2019-07-23T01:00:00Z,Tom Polansek,INSIGHT-U.S. farmers look past trade fears to cash in on China's hog crisis,https://www.reuters.com/article/us-china-swinefever-suppliers-insight-idUSKCN1UI02I,Huawei
reuters,2019-07-23T03:06:18Z,Reuters Editorial,"Morning News Call - India, July 23",https://www.reuters.com/article/india-morningcall-idUSL4N24O0FS,Huawei
reuters,2019-07-23T02:20:54Z,Reuters Editorial,S.Korea stocks gain as trade optimism lifts tech sector; won steady,https://www.reuters.com/article/southkorea-markets-midday-idUSL4N24O0AK,Huawei
reuters,2019-07-23T01:05:22Z,Tom Polansek,U.S. farmers look past trade fears to cash in on China's hog crisis,https://in.reuters.com/article/uk-china-swinefever-suppliers-insight-idINKCN1UI02K,Huawei
reuters,2019-07-22T23:22:54Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://ca.reuters.com/article/technologyNews/idCAKCN1UH2JA-OCATC,Huawei
reuters,2019-07-22T17:35:30Z,Jane Lanhee Lee,Huawei's U.S. research arm laying off workers,https://ca.reuters.com/article/businessNews/idCAKCN1UH23D-OCABS,Huawei
reuters,2019-07-22T12:57:40Z,Reuters Editorial,"Huawei secretly helped North Korea build, maintain wireless network: Washington Post",https://ca.reuters.com/article/businessNews/idCAKCN1UH1GO-OCABS,Huawei
reuters,2019-07-22T12:57:40Z,Reuters Editorial,"Huawei secretly helped North Korea build, maintain wireless network: Washington Post",https://ca.reuters.com/article/technologyNews/idCAKCN1UH1GO-OCATC,Huawei
reuters,2019-07-22T23:53:06Z,Alexandra Alper,Trump agrees to prompt responses to license requests for Huawei sales,https://uk.reuters.com/article/us-huawei-tech-usa-idUKKCN1UH1Y4,Huawei
reuters,2019-07-23T00:57:56Z,Jane Lanhee Lee,Huawei's U.S. research arm slashes more than 70% of workforce,https://uk.reuters.com/article/uk-huawei-tech-usa-layoffs-idUKKCN1UH23H,Huawei
reuters,2019-07-22T19:03:56Z,Steve Scherer,Huawei executive says 'concerned' about Canadians held in China,https://ca.reuters.com/article/topNews/idCAKCN1UH285-OCATP,Huawei
reuters,2019-07-22T18:58:40Z,Steve Scherer,Huawei executive says 'concerned' about Canadians held in China,https://uk.reuters.com/article/us-canada-huawei-tech-idUKKCN1UH285,Huawei
reuters,2019-07-22T19:03:56Z,Steve Scherer,Huawei executive says 'concerned' about Canadians held in China,https://ca.reuters.com/article/technologyNews/idCAKCN1UH285-OCATC,Huawei
reuters,2019-07-22T19:03:56Z,Steve Scherer,Huawei executive says 'concerned' about Canadians held in China,https://ca.reuters.com/article/businessNews/idCAKCN1UH285-OCABS,Huawei
reuters,2019-07-23T07:11:23Z,Reuters Editorial,Huawei head says group can sign 'no backdoor' deal with any country: Italy paper,https://ca.reuters.com/article/businessNews/idCAKCN1UI0NO-OCABS,Huawei
reuters,2019-07-23T07:11:23Z,Reuters Editorial,Huawei head says group can sign 'no backdoor' deal with any country: Italy paper,https://ca.reuters.com/article/technologyNews/idCAKCN1UI0NO-OCATC,Huawei
reuters,2019-07-22T23:58:02Z,Reuters Editorial,PRESS DIGEST- Financial Times - July 23,https://uk.reuters.com/article/britain-press-ft-idUKL4N24N501,Huawei
reuters,2019-07-22T16:25:37Z,Reuters Editorial,"Trump is expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://ca.reuters.com/article/technologyNews/idCAKCN1UH1Y4-OCATC,Huawei
reuters,2019-07-22T10:50:25Z,Reuters Editorial,Culture minister to make statement on 5G review on Monday: UK PM spokesman,https://ca.reuters.com/article/technologyNews/idCAKCN1UH156-OCATC,Huawei
reuters,2019-07-22T18:59:35Z,Noel Randewich,"S&P 500 climbs toward record, marquee reports in focus",https://uk.reuters.com/article/us-usa-stocks-idUKKCN1UH17O,Huawei
reuters,2019-07-22T09:00:40Z,Andrew Galbraith,Manic Monday for China's Nasdaq-style bourse as shares rocket,https://uk.reuters.com/article/uk-china-markets-star-idUKKCN1UH0B0,Huawei
reuters,2019-07-22T11:24:17Z,Andrew Galbraith and Samuel Shen,Frenzied debut of China's Nasdaq-style board adds $44 billion in market cap,https://ca.reuters.com/article/topNews/idCAKCN1UH03G-OCATP,Huawei
reuters,2019-07-23T01:19:22Z,Tom Polansek and Nigel Hunt,U.S. farmers look past trade fears to cash in on China's hog crisis,https://ca.reuters.com/article/businessNews/idCAKCN1UI02I-OCABS,Huawei
reuters,2019-07-23T01:00:00Z,Tom Polansek,INSIGHT-U.S. farmers look past trade fears to cash in on China's hog crisis,https://uk.reuters.com/article/uk-china-swinefever-suppliers-insight-idUKKCN1UI02K,Huawei
reuters,2019-07-22T10:24:19Z,Reuters Editorial,China's Tencent says to work with The Pokemon Co on new game,https://www.reuters.com/article/us-tencent-holdings-pokemon-idUSKCN1UH12K,Tencent
reuters,2019-07-22T10:24:19Z,Reuters Editorial,China's Tencent says to work with The Pokemon Co on new game,https://ca.reuters.com/article/technologyNews/idCAKCN1UH12K-OCATC,Tencent
reuters,2019-07-22T09:00:40Z,Andrew Galbraith,Manic Monday for China's Nasdaq-style bourse as shares rocket,https://uk.reuters.com/article/uk-china-markets-star-idUKKCN1UH0B0,Tencent
reuters,2019-07-22T11:24:17Z,Andrew Galbraith and Samuel Shen,Frenzied debut of China's Nasdaq-style board adds $44 billion in market cap,https://ca.reuters.com/article/topNews/idCAKCN1UH03G-OCATP,Tencent
reuters,2019-07-23T08:50:01Z,Reuters Editorial,South Korean firm to boost output of chipmaking chemical amid Japan curbs: report,https://www.reuters.com/article/us-southkorea-japan-laborers-supplier-idUSKCN1UI0W5,SK Hynix
reuters,2019-07-22T11:13:22Z,Joyce Lee,South Korea eases path for quality tests of chip suppliers amid Japan curbs: government,https://www.reuters.com/article/us-southkorea-japan-chipmakers-test-idUSKCN1UH17I,SK Hynix
reuters,2019-07-23T02:20:54Z,Reuters Editorial,S.Korea stocks gain as trade optimism lifts tech sector; won steady,https://www.reuters.com/article/southkorea-markets-midday-idUSL4N24O0AK,SK Hynix
reuters,2019-07-22T11:13:22Z,Joyce Lee and Ju-min Park,South Korea eases path for quality tests of chip suppliers amid Japan curbs: government,https://ca.reuters.com/article/technologyNews/idCAKCN1UH17I-OCATC,SK Hynix
reuters,2019-07-22T01:52:59Z,Reuters Editorial,"S.Korea stocks tread water ahead of Q2 earnings, growth data",https://www.reuters.com/article/southkorea-markets-midday-idUSL4N24N07F,SK Hynix
reuters,2019-07-22T23:10:06Z,Reuters Editorial,LG Display says to invest $2.6 billion in OLED panel plant in South Korea,https://www.reuters.com/article/us-lg-display-investment-idUSKCN1UH2JO,LG Display
reuters,2019-07-23T06:58:09Z,Reuters Editorial,"South Korea's LG Display posts deeper second-quarter operating loss, misses estimates",https://www.reuters.com/article/us-lg-display-results-idUSKCN1UI0M5,LG Display
reuters,2019-07-22T23:03:23Z,Reuters Editorial,LG Display says to invest $2.6 billion in OLED panel plant in South Korea,https://in.reuters.com/article/lg-display-investment-idINKCN1UH2JM,LG Display
reuters,2019-07-23T07:30:54Z,Reuters Editorial,South Korea's LG Display posts deeper second-quarter loss on TV panel supply glut,https://in.reuters.com/article/lg-display-results-idINKCN1UI0OQ,LG Display
reuters,2019-07-22T22:59:19Z,Reuters Editorial,LG Display says to invest $2.6 bln in OLED panel plant in S.Korea,https://uk.reuters.com/article/lg-display-investment-idUKL8N24N6IP,LG Display
reuters,2019-07-22T22:59:19Z,Reuters Editorial,LG Display says to invest $2.6 bln in OLED panel plant in S.Korea,https://www.reuters.com/article/lg-display-investment-idUSL8N24N6IP,LG Display
reuters,2019-07-23T07:00:24Z,Reuters Editorial,UPDATE 1-S.Korea's LG Display posts deeper Q2 loss on TV panel supply glut,https://uk.reuters.com/article/uk-lg-display-results-idUKKCN1UI0MJ,LG Display
reuters,2019-07-22T22:55:35Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://www.reuters.com/article/us-huawei-tech-usa-whitehouse-idUSKCN1UH2JA,Qualcomm
reuters,2019-07-22T16:25:37Z,Reuters Editorial,"Trump is expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://www.reuters.com/article/us-huawei-tech-usa-idUSKCN1UH1Y4,Qualcomm
reuters,2019-07-22T22:56:45Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://in.reuters.com/article/huawei-tech-usa-whitehouse-idINKCN1UH2JC,Qualcomm
reuters,2019-07-22T09:47:24Z,Reuters Editorial,UPDATE 1-Taiwan June export orders fall for 8th month as China demand tumbles,https://www.reuters.com/article/taiwan-economy-orders-idUSL4N24K0LA,Qualcomm
reuters,2019-07-22T16:21:35Z,Reuters Editorial,"Trump is expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://in.reuters.com/article/huawei-tech-usa-idINKCN1UH1XX,Qualcomm
reuters,2019-07-22T16:54:45Z,Reuters Editorial,"Trump expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://in.reuters.com/article/us-huawei-tech-usa-idINKCN1UH1Y4,Qualcomm
reuters,2019-07-22T23:22:54Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://ca.reuters.com/article/technologyNews/idCAKCN1UH2JA-OCATC,Qualcomm
reuters,2019-07-22T16:25:37Z,Reuters Editorial,"Trump is expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://ca.reuters.com/article/technologyNews/idCAKCN1UH1Y4-OCATC,Qualcomm
reuters,2019-07-22T23:53:06Z,Alexandra Alper,Trump agrees to prompt responses to license requests for Huawei sales,https://uk.reuters.com/article/us-huawei-tech-usa-idUKKCN1UH1Y4,Qualcomm
reuters,2019-07-22T11:08:17Z,Amy Caren Daniel,US STOCKS-Futures edge higher ahead of bumper earnings week,https://www.reuters.com/article/us-usa-stocks-idUSKCN1UH17O,Applied Materials
reuters,2019-07-22T14:44:39Z,Reuters Editorial,Report: Patriots' Edelman (thumb) to miss about three weeks,https://www.reuters.com/article/us-football-nfl-nep-edelman-injury-idUSKCN1UH1Q3,Sony
reuters,2019-07-22T03:48:20Z,Reuters Editorial,"NFL notebook: Texans place Watt, Hopkins on PUP list",https://www.reuters.com/article/us-football-nfl-notebook-idUSKCN1UH09Z,Sony
reuters,2019-07-22T14:44:39Z,Reuters Editorial,Report: Patriots' Edelman (thumb) to miss about three weeks,https://ca.reuters.com/article/sportsNews/idCAKCN1UH1Q3-OCASP,Sony
reuters,2019-07-22T03:48:20Z,Reuters Editorial,"NFL notebook: Texans place Watt, Hopkins on PUP list",https://ca.reuters.com/article/sportsNews/idCAKCN1UH09Z-OCASP,Sony
reuters,2019-07-22T02:58:03Z,Reuters Editorial,"Nikkei dips on Fed, earnings caution; Asahi falls after AB InBev deal",https://www.reuters.com/article/japan-stocks-midday-idUSL4N24N0NF,Canon
reuters,2019-07-22T06:40:55Z,Hideyuki Sano,"Nikkei dips on fading U.S. rate cut views, earnings caution",https://www.reuters.com/article/japan-stocks-close-idUSL4N24N0ZZ,Canon
reuters,2019-07-23T06:51:30Z,Tomo Uetake,Japan shares track Wall St gains as chip sector rallies,https://www.reuters.com/article/japan-stocks-close-idUSL4N24O1I7,Canon
reuters,2019-07-22T02:58:03Z,Reuters Editorial,"Nikkei dips on Fed, earnings caution; Asahi falls after AB InBev deal",https://uk.reuters.com/article/japan-stocks-midday-idUKL4N24N0NF,Canon
reuters,2019-07-22T09:17:16Z,Reuters Editorial,Toshiba Memory sees 'good chance' of M&A in push for data centre business,https://www.reuters.com/article/us-toshiba-memory-chips-idUSKCN1UH0VZ,Toshiba
reuters,2019-07-22T09:54:56Z,Reuters Editorial,Toshiba Memory sees 'good chance' of M&A in push for data centre business,https://in.reuters.com/article/toshiba-memory-chips-idINKCN1UH0ZS,Toshiba
reuters,2019-07-22T09:22:16Z,Reuters Editorial,Toshiba Memory sees 'good chance' of M&A in push for data center business,https://ca.reuters.com/article/technologyNews/idCAKCN1UH0VZ-OCATC,Toshiba
the-economist,2019-07-23T09:52:43Z,,How James Taylor captured America’s post-sixties blues,https://www.economist.com/prospero/2019/07/23/how-james-taylor-captured-americas-post-sixties-blues,Apple
the-new-york-times,2019-07-22T20:18:05Z,Florence Fabricant,An American Tale,https://www.nytimes.com/2019/07/22/dining/heirloom-kitchen-cookbook.html,Apple
the-new-york-times,2019-07-22T02:38:43Z,,The app that tucks me in at night,https://www.nytimes.com/interactive/2019/07/17/arts/calm-app-sleep-meditation.html?partner=IFTTT,Apple
the-new-york-times,2019-07-23T00:13:03Z,Elizabeth A. Harris and Robin Pogrebin,"Inside Hushed Museum Hallways, a Rumble Over Pay Grows Louder",https://www.nytimes.com/2019/07/22/arts/museum-pay-unions.html,Google
the-new-york-times,2019-07-22T10:16:01Z,,DealBook Briefing: Chinese Investment in the U.S. Drops 90%,https://www.nytimes.com/2019/07/22/business/dealbook/china-us-investment.html,Google
the-new-york-times,2019-07-22T23:38:45Z,,Pence Canceled New Hampshire Trip to Avoid Meeting a Drug Trafficker - The New York Times,https://www.nytimes.com/2019/07/22/us/politics/pence-new-hampshire-drug-trafficker.html,Google
the-new-york-times,2019-07-22T09:05:49Z,,19 Questions We Have for Mueller About His Investigation - The New York Times,https://www.nytimes.com/interactive/2019/07/22/us/politics/mueller-testimony-questions.html,Google
the-new-york-times,2019-07-22T21:55:51Z,,"Wendy Davis, Who Rose to Fame With Filibuster, Will Run for Congress in Texas - The New York Times",https://www.nytimes.com/2019/07/22/us/politics/wendy-davis-texas-congress.html,Google
the-new-york-times,2019-07-23T10:00:30Z,,DealBook Briefing: Did the F.T.C. Go Soft on Facebook?,https://www.nytimes.com/2019/07/23/business/dealbook/facebook-ftc.html,Google
the-new-york-times,2019-07-22T00:30:24Z,,"In Cooperstown, a Hall of Famer Is Remembered by His Wife - The New York Times",https://www.nytimes.com/2019/07/21/sports/baseball/roy-halladay-hall-of-fame.html,Google
the-new-york-times,2019-07-22T23:26:57Z,,Trump and His Aides Seek to Dismiss Mueller Hearings as a Desperate Act - The New York Times,https://www.nytimes.com/2019/07/22/us/politics/trump-mueller-hearings.html,Google
the-new-york-times,2019-07-22T13:02:46Z,Cade Metz,"With $1 Billion From Microsoft, an A.I. Lab Wants to Mimic the Brain",https://www.nytimes.com/2019/07/22/technology/open-ai-microsoft.html,Google
the-new-york-times,2019-07-22T13:02:46Z,Cade Metz,"With $1 Billion From Microsoft, an A.I. Lab Wants to Mimic the Brain",https://www.nytimes.com/2019/07/22/technology/open-ai-microsoft.html,Microsoft
the-new-york-times,2019-07-23T01:44:10Z,Robert D. McFadden,"Christopher Kraft, NASA’s Face and Voice of Mission Control, Dies at 95",https://www.nytimes.com/2019/07/22/science/christopher-kraft-dead-nasa.html,IBM
the-new-york-times,2019-07-23T00:39:32Z,Alan Rappeport and Kate Conger,Tech Executives Push Trump on Huawei Sales,https://www.nytimes.com/2019/07/22/us/politics/trump-huawei.html,Intel
the-new-york-times,2019-07-23T10:00:30Z,,DealBook Briefing: Did the F.T.C. Go Soft on Facebook?,https://www.nytimes.com/2019/07/23/business/dealbook/facebook-ftc.html,Intel
the-new-york-times,2019-07-23T10:00:30Z,,DealBook Briefing: Did the F.T.C. Go Soft on Facebook?,https://www.nytimes.com/2019/07/23/business/dealbook/facebook-ftc.html,Cisco
